"x","y"
48.8961649420453,81.6891259726609
43.6678035044541,84.0811889545838
57.6538628865979,88.2390578803646
49.7554284199456,81.6268170221285
49.3338493673075,90.1324296027187
54.1681059914119,91.447627113198
55.7752128248988,93.4139326517153
46.8119905063059,77.7838457464668
62.614508907673,90.48977622983
43.3680737227133,76.2806220474323
58.2978337875463,88.9054663506608
52.7997895295322,82.457092430263
44.9961617452318,86.064424550394
54.6636647927099,77.4224277996272
51.5535190408309,84.5108144392131
50.7190797907712,85.1232374178856
48.1244289270739,82.4394309100217
47.4299501629109,82.1312728113443
48.9763286787378,79.2701231857515
53.1717357615116,80.7311530418393
55.8799564803965,80.1114195764449
56.0410738473533,85.2745966823733
50.0468473344174,84.7296972463168
49.6145240952998,86.2769238626803
51.3236599278425,84.514565360695
59.4000600277211,85.9674657882124
46.5236530683729,92.881586361027
45.8942818336504,79.3439123216053
61.7061760807763,88.8605478452821
52.3162770732889,80.1392851438741
43.9291615916629,87.4451858654476
50.9647050605699,88.5967011608407
55.3350179912929,82.5486339107473
50.8185051479012,82.335885631614
41.4991620779824,81.1172144126547
47.9305440147709,90.6940010598582
44.2759344353388,96.4308086635229
53.0592147215662,86.3593063825968
44.0477562221425,86.6265532724592
53.0719252443541,86.66109139896
48.9952273874478,90.1556155069925
54.1923201044627,90.0503914006034
51.0010647604216,82.8046451591733
47.0427048887709,88.8691062702292
44.7056395919596,92.3913520184691
41.1536211059422,80.3638779330669
47.9751027725365,89.1667698910735
53.7350257473633,77.5175423327251
45.5565110324994,78.5682909914797
51.2137138196986,81.7947045626991
55.5834252017189,85.8815785770033
55.4891552329738,76.3825536238865
53.8714207519889,86.3713273148697
52.6420134980873,93.9875009094726
51.6641214922761,87.4586732481079
43.9527869365077,89.1294596084495
46.9634974178702,84.9927251324483
46.800000427657,81.2305719843679
49.391485356608,80.5963904775464
58.2803106282158,84.2827034903338
46.4487777063288,89.4782510048099
50.0284945514912,74.8042572864191
55.6401604688555,82.6448616316965
45.4742232804089,87.1415749017012
43.0571153152467,79.3524894389273
56.0410423857233,90.0506644887695
47.1511341013632,79.3958395108588
58.3520760915409,93.510341174553
54.7895919739527,78.5684423926075
43.6170936987831,84.0916246369871
59.5527629582714,80.1288094175957
45.9319788170921,85.2175572945946
53.9122747658119,72.9682450335529
48.559112337574,84.7581847435663
45.7369553170704,89.8873612844983
53.3186592078977,83.0562575069946
48.4387963981878,80.6243256411992
38.6694178558091,84.3123004895652
49.2470043844863,89.5532302942552
43.1808777130808,79.5779609977442
54.9045732728087,86.9622779178156
55.4701129397173,84.5082540401878
53.3988472278949,94.9003470699188
50.8346711999665,86.4619330645351
44.5277028448542,83.4491572564085
54.1104238461802,90.044117060984
58.9469141994053,91.4790650000363
49.2087235021239,94.846507964241
49.2048939092941,96.059146719046
48.6859437229031,87.8169901485854
52.576881370254,77.1983571184186
41.5021456326621,77.6911591951801
43.9193393723019,82.5349788390721
44.8583187198696,83.1544255962318
61.2536554176146,94.9351854046392
50.057310753018,88.6704449782581
47.2753287076735,81.2392478192711
51.551880058917,83.3369331938333
48.9883290450339,85.2234187879142
53.9035199475367,93.310401830813
51.7731619592456,87.1982698615629
46.6469302552693,89.0881676331839
51.1708340780247,77.2152867965105
44.9220544118329,85.6059146746381
50.719541630585,85.4591620117337
47.0846377125383,91.0968460489154
51.6323252297599,88.8165831514204
44.9433772393948,90.6987088158093
62.8618878122879,87.7807214520338
53.1497821902619,78.4055551291335
47.9593601145412,80.6722120151441
51.0132329148436,80.25773117073
47.660545712151,88.3473831843106
63.2618339947452,81.3237244636325
55.8762110790579,84.7069641887327
54.4594812726463,86.1968559390792
53.7572187267044,83.0934052324574
50.0393254384999,89.8620109000112
56.1973589773385,86.7880354230796
47.7953554521129,78.8961396655033
50.0274563362744,92.3416367561227
47.8695497829048,89.9570898037368
50.1788735160265,80.8542550512484
43.7651383352323,89.3404380886707
48.0814830944812,89.4672088145089
56.7780551293269,88.9160309434184
51.914180063208,86.8725155121748
41.2409932803713,76.5631531097122
50.1118257236507,80.5949620546425
52.3144470411665,80.0867925194843
51.4234194617259,87.5411518719568
51.6762338368816,83.5504098670589
40.6225931625227,90.7696757108044
53.5753935272327,81.630297755657
57.1807533112158,87.1038757712368
51.8351806671225,89.3403983419329
47.3289541732837,78.6695561393878
46.3002862011671,76.1872267422199
49.2639789835118,87.4677853435298
52.7675731375644,85.5609024919166
44.2644212946528,88.8015661142215
54.2931591299294,84.6889407949691
58.74745328973,82.2373768537234
40.3454103262565,82.9481750145424
51.4402975751168,80.0667683091895
51.1574904271449,85.5250816274114
55.1557335176203,82.3344107633147
51.8581438082028,81.6971567387429
47.8793039642307,89.8861173460688
44.9643573754069,87.0756331922888
49.2661290851579,89.331632723327
51.5249446944332,93.3549415119158
52.5322133852239,77.0300610702065
48.337464895551,78.5340338225717
39.8136825933236,86.1812408492409
53.4280593755819,89.16244122117
53.5172016884464,86.3672682971761
53.0097601973099,85.2784072676016
50.3274402917302,83.7948683411131
46.6330085573849,91.3401803336729
53.7799317515582,81.1143792476628
42.7157770454936,83.6970912795226
63.4256104728119,92.6885738309347
57.6910592610319,92.1695283591824
53.5635801793459,90.8113205713168
57.4919563319506,86.528783923387
43.9883666933818,87.1351157493204
53.5610780166699,91.462646817058
48.3269063336262,80.9645588115787
39.2348281193718,82.3561217873759
54.282111999054,85.4737810072714
55.4284282073577,88.1465145821883
54.3354745999399,86.9402454816036
49.6086192494849,83.0865969852338
54.76922246467,96.41829673166
44.4052965305812,83.9477059806289
50.2838511094394,85.2859748225272
51.2591058903395,88.0875411863339
39.5455685777203,86.1011796583931
57.8975589823439,97.6985414450571
46.1962530968366,89.1395868616315
52.0103964374205,80.6281276433771
49.0665387137557,85.2988113991474
55.2713907870482,87.6492980625661
51.4238722275644,93.9878072054806
47.6754426546671,83.2741401919679
41.3306404414114,86.8260328921676
55.8685450214445,80.9488338408857
49.9191410166021,85.1696562435133
51.8760107872029,82.3903335581175
52.1319558208165,86.7836567700806
49.5676104289104,89.2751005373829
47.8930316535244,80.216963946434
51.2037773004404,84.514856199391
40.0584255418084,81.4886867696767
57.6048812913884,83.2000232632222
49.8502399844721,87.4926494126882
52.4045098839761,84.8176815030813
58.1158247048228,79.080572079626
47.1752321577287,92.1213603647494
45.0313693188991,88.2978809476511
47.4081435186461,79.1025443799084
49.799275500127,83.9935398417447
60.5605703269948,93.9908362981718
55.9679043064474,85.4358776652136
44.5299089548354,86.1708604500314
39.8490761010054,83.7660048394926
45.0536062612484,81.075026142102
44.8409340259792,78.2706253001892
59.0117190434553,79.7198848696613
41.036614043821,83.2874821188459
46.1699759251209,90.3890951596423
50.6981410284368,85.2660705569821
61.0835644597157,70.3410734721633
56.8314681518598,79.3090908100627
45.2752670771556,91.9941084723426
44.8737405837122,83.3966000065361
54.7405185586421,96.0287894674432
47.2284445207225,85.7566646653272
51.8464114622172,83.6832247947839
57.5345341681735,91.1022275209366
50.0789797474598,90.3431644239362
50.4522054749788,86.0998865130776
45.3159687470535,91.6877411784332
53.2267313403569,87.1656319152604
53.7346195373515,83.7997662544178
54.8205369705542,88.7349529767134
51.3703896432346,84.7496504678524
48.1186137299627,81.2441741436875
54.292411714747,85.933949698217
52.2900757314371,85.2011707130721
52.2691593783892,87.6904504719763
38.7995828544471,75.7711913197897
45.1459371085329,77.7469222027138
60.1410868800698,89.2186247727798
37.0873424100557,97.3938398556077
42.7682877029062,89.3331294487471
56.0399313513848,89.0695005275245
45.7292694816041,87.219193986232
39.7530058238025,92.3615383669578
57.6755005975963,91.8005859983349
56.9304780355957,70.2582655254863
46.2855447493853,83.0884288748827
48.0477344498848,82.7026251819701
49.0343547210728,92.0321564673252
57.960255255435,84.3342287592581
43.7491612586131,80.1194896319517
46.2638581092951,87.101756229106
52.2233893319516,82.2439483283456
48.2500384751932,71.7219483812558
60.4468281203839,83.167596778554
56.6693681335905,83.1696106366375
46.9352185156151,84.9920698934393
50.3196531751504,68.330036801889
47.987872272875,81.6882635903591
49.8964565268374,80.3852765106436
46.6163912113642,78.6562568131177
43.004535662454,98.3830552969975
51.9408686372593,85.9902753550828
44.0856622795277,80.9370540202771
50.1177604041115,85.2094397348806
47.1457693631328,83.0729288149418
50.6175080804264,83.8000560997812
51.4810459631127,82.7232516533389
51.7937095389603,80.6017453092187
43.401470647627,81.8321521177115
55.581773225949,87.8635922325768
50.4657439846528,91.5364263943775
39.4325467859525,86.2987373155239
54.8646645811511,85.2897143877365
56.3829498528929,91.2231487169309
49.9285923133819,82.5724673681036
47.6627578133118,76.3726972640749
46.3351896168144,85.1321837054821
54.341438814282,79.4472147589949
51.633218510298,98.6299611499249
46.9049165183671,90.7982383114961
50.4421261388958,99.317646158235
44.6095816278252,83.9717822338314
41.7647485371131,90.0126370754125
43.7279939724856,85.8490281693558
52.7971349508028,86.4862476079624
53.323311300589,83.5985024725687
45.5144590460809,81.7523183886462
47.8481467607692,86.2333599944531
48.2896261106135,92.6211286644636
46.4132190804488,89.7357363297413
61.1214922296042,82.7817857004694
52.555262757644,81.1411597573535
53.3612690171264,90.1230799704947
48.5578082688798,87.4953658077002
50.9490524054681,81.3865555774626
54.735052760112,93.3724869964424
39.2293008140086,87.6825556742462
40.2219131999598,83.4035072261729
53.3614626436889,83.2599288193928
57.0648713116382,78.3085246961037
46.8663561983527,87.6624160940643
47.371130348027,77.7921352594643
56.186723315019,84.699783718315
53.7451507913917,84.5659545324871
48.4010076640216,87.8686671309266
46.1427880335085,81.6406929482315
49.6058358177695,93.6018396121167
37.7739067261735,91.7183770679656
57.0200810203389,93.6420306721168
51.0165895784761,94.1472455609611
47.8502573561968,86.0887514084675
50.2868560085999,77.605588365575
61.9318065310233,92.679044027686
48.4238993560673,81.7689998959458
48.9748662306733,84.598235456145
52.0792686640686,79.6644383837514
46.939118072196,93.9838128908718
58.2208668862889,86.4943949672377
41.5217569520279,89.9742113499557
50.7788396316322,86.6989051180458
51.2343923767254,84.2882876688658
57.1571890003334,93.5472164284232
55.2498566098288,86.1723560193042
49.6716271760462,88.2508416702972
52.8422937935765,88.4526915432292
53.4583891840849,80.7097059920085
53.2148056556332,93.5596059860355
52.2344120374268,84.6081533435038
44.2729080206278,91.0067080350498
53.3268443131962,90.6351390098503
50.3063016581358,81.5645172069397
51.0571278422069,96.190167431938
46.9589395092187,93.4251993591714
55.7670451134738,82.9948804834806
50.2216051021588,89.5293422394134
54.1888344710303,79.0359398204206
53.1915849964118,85.5647656568601
51.6066209196184,85.6404697106289
47.7029259727525,79.7204683304124
44.5957536984903,88.8074570760703
39.2948114123565,81.9840862252745
51.3812529848186,83.2803614040237
48.4065135276952,86.2207490070101
39.3661536257311,84.682229953273
54.7999483950809,84.5674711838119
41.2383147020476,81.7118732233069
52.009015222811,91.3991013864254
56.4760713348384,78.1365296391248
47.1144166710443,78.6864415684994
44.9692258084257,89.1394796131554
63.2974912335757,89.3283708926845
54.3913068600553,83.5820897197627
53.7554323813791,84.0892077820416
40.0915183938843,89.8983692728479
48.1529735099547,77.0067369369288
51.1839841589729,78.6978614147705
46.2355191108261,88.7869816249848
52.4130134364098,80.7522801016742
55.4244404612566,80.8587613162986
52.0924281592787,93.3237885239443
47.3145532534916,85.5545526286341
54.0729886195491,81.7594271119467
47.598149231794,86.3755926214391
45.7022291167365,88.1504854862814
55.2801005796183,84.2069833656736
44.7041657062343,95.430736494754
49.1801096529911,79.6838953947437
49.8687493281335,76.8959699226829
40.5795991925221,85.6362186870649
57.4829651555276,83.35974105257
48.3985967298349,84.4045242866604
37.4873020083762,91.1215280755721
42.878585770194,81.7784102720024
43.9958960929399,93.7041425072225
48.819518439075,76.1186735047314
41.0789665407652,77.8499809545571
44.2365426914124,79.7069478955975
51.3235738530059,78.6197395712339
45.5238566323647,92.8444947927078
43.4511529400457,86.2769842946697
40.1295490683833,91.2019579210863
53.5204257250321,87.9735971974473
57.5717120136505,90.9791452044409
47.3210704864139,87.5088761143248
45.379598735627,83.2170925962287
50.3224404372406,77.9563070202389
51.7107804231902,89.428436998162
51.4826458717461,88.295892277045
48.2332797274693,83.2169534202056
47.6539205938558,73.1897908756514
55.7387425023311,95.8064100807589
53.0916404289613,89.4652471571784
50.9760677005956,80.6917276496124
49.3774517869417,94.2852372114348
47.0526493938406,84.092345419604
45.8114435988338,85.8135609862224
50.5417581903632,86.4946914232723
43.6190272141058,93.0461420287917
48.9937358975061,81.1273494399887
43.1536168763584,91.8684536547051
47.1142724459147,84.4222222048639
48.2200475466783,89.7347122063274
54.6764746657062,88.9641759377919
51.407771308683,80.0506224829608
50.4838799206384,89.5788762995417
50.3772357082534,89.7765559188259
48.1906878565251,79.3631586822551
50.037142963409,86.4430828296032
54.1160843809562,88.4578460929801
50.2105957399297,84.7703998485587
39.3011566100884,87.8974947485264
56.3810290905161,92.9225813810545
49.3731179096725,90.8839260283762
42.576113323453,89.990849179303
46.1558294909783,84.3603157515481
53.66706426373,86.9898948518108
45.0055801451767,86.2471905234446
42.5863449115289,77.9602476276092
54.9372388452679,84.5226308150946
52.7273453858157,88.5174903901897
50.874516151601,90.0419699922972
61.1308716037274,76.4591650009916
57.8474135680696,80.9352700653037
45.5995556020413,87.765501269844
51.1962033728723,84.5809114244778
46.1337445656671,90.2701373014828
49.1527805165603,84.0939186358008
38.9511731794682,84.6082777883441
48.9269200054027,83.5467661034263
51.0941729259003,82.181989504914
49.5612356382319,84.694616555203
49.9828221493805,75.3711972843527
44.8205798303625,78.5665289715963
58.7925640544965,78.3714788115996
46.9778533286953,82.8758676260731
45.5982158703918,83.6817150857209
46.8406722872699,78.7820818758989
49.505777999857,85.9172156041755
50.962379984865,86.8631036382116
46.2681055990007,81.0607741893986
50.3215978410407,85.2083426624447
54.3209779987546,86.5614209080558
53.4179818053313,90.7733917445749
43.5132651165109,90.6896366023658
49.5265959448982,72.7657689447874
53.0585586514215,83.151997183659
55.0894924200693,85.905774822295
48.5497389347059,90.6458482119518
50.3196205370303,87.1214623235006
51.9852357820876,87.0386610789131
53.5398175134426,90.8032823627428
47.7812370373691,94.9576345510652
49.3333486448989,91.703700364372
51.5522147368516,84.207411668338
54.5506771645608,93.8468377730185
51.326390414783,82.6799556987578
50.6148929909306,93.0171929962127
48.3352098905392,77.4784816801471
60.5753972202702,80.394568022998
41.817100682435,91.6824517295409
52.6219756818441,90.8387916557842
45.056502996377,83.4293017445395
44.2678223100755,80.6122394417031
43.9024139268223,82.4419976181503
49.678864885133,83.9638482138615
54.3341364977568,84.9090624216065
51.4345280365932,76.5855969248633
47.4089681951667,73.8546214999592
45.6664371585003,78.9367041486567
44.6810549206699,85.9421548881873
43.1050436243327,87.9657801281643
48.9531401508924,92.9248318979276
45.627186226256,90.0402874978733
52.2931171058872,90.7342978032862
49.3905259996934,85.9365945924153
48.2784029625403,79.7988225006618
52.4948497188671,80.7959810952639
38.6506090606455,81.9737930790005
47.2265659997278,89.0283650422103
47.7364041574557,89.2636131988621
45.805635148915,92.7505500577131
41.5020698129909,91.8428634660807
54.5650553954574,86.3166704818067
52.4760127662159,85.2206615490401
49.8893738919695,91.0089198028004
51.8213379177342,90.4795174180414
49.6827727586313,85.6754713864643
54.9839369796452,84.0321652061241
42.2329350047737,87.778019581715
49.1264853077426,86.2723559903803
46.6569215282336,92.8789632865906
47.7372506149347,81.7772955217638
52.6989330189961,79.2540827951657
52.9763073183897,85.055336495063
47.7092141403242,84.9210311191968
51.6339079576359,85.5685826928848
51.3535876691629,87.5274925339793
45.3701366379541,75.4585264992827
50.2321466401823,91.3802552288166
50.9798669119251,85.5301468837574
53.0474747670855,91.7712174246803
60.6772382096477,91.7329542869752
47.2598508598024,81.2026825741577
49.2632444747454,89.5958168864254
46.8187195543214,88.5234611651989
49.0227653152254,93.7210543613196
49.1717594247449,84.4435993829541
51.8440528755322,86.8120925362525
57.6628006536404,78.4221327121621
56.8736331597073,80.8269608046284
54.1261004117576,79.3566512163338
56.9273638484132,77.607487689606
53.8365873206039,89.8018246536438
55.0366505502055,95.6435157735573
45.2167231455442,88.4054238789829
50.2480140273357,97.8521008794691
50.4082739651996,85.4729574021536
50.0274285616682,85.8441916941291
56.060724155144,91.8680533305876
50.6882886638446,87.0407087589112
48.5505568017801,87.8143380419016
52.5783519240143,81.895976155774
44.6316359868792,95.4808052354356
53.1741463146952,84.384881914434
50.9257144038166,85.5810711950773
53.6525949301208,85.6409756451965
44.7167279584563,80.0432668572337
52.4465617324636,80.7731045278535
46.0823178844544,80.0434682752799
45.7469094103294,88.2614545661638
44.2273168445772,86.5430819373045
51.1514601612685,87.7509799624218
56.8086609984675,81.8710402318059
46.5601749632985,80.4017549537806
56.7218638090306,90.9802624961927
49.487392693627,85.5326719484313
44.7320088344765,79.9767478605931
53.8130760822827,83.6905720491011
53.4033585383757,79.7899428983185
49.6338702159528,89.7189255900566
46.2752729808083,87.5874248547138
55.2813475367206,75.3782660037532
63.2080929883348,83.0705428387641
52.5708666589901,94.6357953379909
42.6125316149507,88.3437822936641
43.0823957065267,85.0067143656143
52.3196163553236,85.3114062828002
56.1735940702907,81.7283964025615
50.2447821709009,81.0670156823785
53.1025126811559,82.702226748251
49.488252607071,85.2637098988208
42.5867213310036,78.4047930531628
43.9925236355352,81.786682640805
42.4632243574933,83.4712765502724
51.3029127092202,77.2716766425362
58.6130997457449,82.5324630766575
51.1807309103904,81.3851134294586
45.4252761666526,89.2846585339755
52.1190069836905,81.4243910712181
51.0987143203844,78.2174427085102
53.5548663413443,88.9710929934841
39.9374567306113,77.8657542799408
49.6503237712482,82.7197611967314
50.1994108942594,77.3367275922463
57.3987547999551,90.2269316060937
45.4936520929999,81.7128907766126
41.1005087421881,91.0093089965251
48.7301735690285,87.1324486409968
52.4734110767728,92.9104464247656
46.4422971767461,84.606967035714
53.5588869406653,77.54496644138
48.1867497518183,82.3941269772418
57.6136827826176,89.7008508421864
50.4128015968471,71.7652944650372
49.9609908751057,83.5254985721671
57.5855952506403,88.7542111820242
47.2126205505327,75.1829009156794
45.6100386319728,76.7200000632806
43.468555065069,82.0091434283382
55.5228784834071,87.5211905684386
49.2767131942946,76.5175709288825
52.043690424524,79.1572308246923
54.416365516152,78.4119246750114
54.3737239923762,90.0684086396255
50.5648208540672,87.0503895305775
50.8527989880754,73.0939021115584
47.9616527531384,101.568333341774
59.8876076063989,81.6025727290081
85.9857986087248,41.702187664744
74.6136123778186,44.0673016521094
77.3570687955167,41.1250998460555
86.9259447818436,38.1736950920122
76.7261726779627,63.4334203885385
81.4280164784717,67.3798458272765
84.1301312820679,72.7166068097273
79.151908739186,55.9120305445192
79.7348881796766,48.294458355334
76.4812661398195,47.6190774811748
78.447939891268,49.7106355313474
81.3984270241887,34.3976572454596
78.2120143697638,26.5180335910512
79.8322801263872,53.7105565495347
79.4405558231486,33.7941079752743
81.9147377438672,30.098909646109
75.6435959003722,71.1914643547206
77.1362881049277,53.2235354500055
78.4133428980738,13.7846099106851
81.442181793279,23.6357304443532
78.9149431942723,42.5112298815467
83.9653961159903,25.5972814845167
82.5721040641198,31.3374214654497
76.4966271484949,65.0261546621048
77.7824047583027,31.1534417146998
82.4571245601752,59.7965784829375
81.3542994455489,57.3317423956512
73.1715718320532,62.0298981775324
74.9634574962437,40.0876596231335
85.9093967117954,25.3962961321391
80.5277226584177,13.7288555417922
73.810249077442,27.804468357914
81.7403855318596,39.5117736995696
75.5917382734643,46.6799450343755
83.3579070028725,41.8684466698201
80.0024650262259,56.6225800382823
79.0183040396813,20.0406189229067
76.8732127805545,38.3197224847111
73.3815544306088,20.9565628860152
79.739824238884,18.3334364106386
76.0898950461015,41.8521601056398
80.229769904427,50.125788536821
77.6722023939392,56.8126073750212
79.3396938437456,42.0317617167924
81.2190076542683,44.0841278700077
76.8179532549305,34.7702347472975
88.2391658083356,62.0382084493783
77.384167382905,27.0419585992587
89.4488565680479,24.5168446714349
87.4872039023967,51.7543791074133
79.9343372081241,34.652002033613
79.9121462684035,44.6423198857343
79.5908245075349,49.8067673896998
83.4871608527384,50.7276983405277
88.4443890706527,48.397885275832
74.0081711519495,53.2772691969227
79.7877622351434,21.9381129701898
75.7380325228029,39.9298798072578
79.8614205098033,56.1600586281645
86.0855886482325,57.3803424299258
77.6307053028134,44.244359847363
76.0627060557711,29.2480966368637
80.4497971861143,52.9834973826096
72.8691834234939,38.7653380838644
84.7604416659171,23.4115413541908
84.4530607630529,27.2439319599594
82.1196595601042,51.3740776033538
78.1569792112462,28.0158421053578
77.8722147379822,31.3379012346936
76.8652359367057,14.9455839229189
78.7321003023548,65.9609740871927
79.4310435048886,37.775652778142
79.9281449705986,58.3927168937134
77.9929838724429,41.8245056199489
80.0679759854295,59.0033473412528
82.5384685265362,66.1904319353715
75.2865902891231,41.8216787925376
74.4134396770828,64.3789143861855
83.8446193449186,42.3636572752729
83.4248423344014,42.4277538918729
76.558127235451,58.9643285333724
86.6750839363366,36.63548193909
78.8018340629545,41.4348048468382
77.5086744606503,50.1374588274638
